WaRecChangeIntentId,WaRecProcessId,WaRecChangeIntentTypeCode,WaRecChangeIntentTypeOtherDS,WaRecChangeIntentDispTypeCD,SeasonalOrTempChangeStartDate,SeasonalOrTempChangeEndDate,CreatedByUserName,CreatedDatetime,ModifiedByUserName,ModifiedDatetime
17914,5564119,ChangePlaceOfUse,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17915,5564119,ChangeSource,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17916,6663345,AddSource,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17917,6663345,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17918,6663345,ChangePlaceOfUse,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17919,2145917,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17920,2145918,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17921,4348789,ChangeEntireWR,,,,,SAND461,5/17/2016,SAND461,5/17/2016
17922,2145920,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17923,2129614,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17924,2129613,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17925,2129612,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17926,2129611,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17927,2089134,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17928,4333984,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17929,4334015,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17930,4334058,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17931,4334044,ChangeEntireWR,,,,,AWAT461,5/17/2016,AWAT461,5/17/2016
17932,6799417,ChangeEntireWR,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17933,6799417,ChangeSource,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17934,6799417,SeasonalOrTemporary,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17935,4671137,AddSource,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17936,4671137,ChangeEntireWR,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17937,4671137,ChangePlaceOfUse,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17938,4671137,ChangePurpose,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17939,4671137,ChangeSource,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17940,2089060,ChangeEntireWR,,,,,KTUS461,5/18/2016,KTUS461,5/18/2016
17941,4143245,ChangeEntireWR,,,,,KTUS461,5/18/2016,KTUS461,5/18/2016
17942,6799418,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17943,6799419,ChangePartOfWR,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17944,6799419,ChangePlaceOfUse,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17945,6799419,ChangeSource,,,,,AWAT461,5/18/2016,AWAT461,5/18/2016
17946,4256542,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17947,2147169,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17948,2147170,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17949,6572309,ChangeEntireWR,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17950,2147361,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17952,2147361,AddSource,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17953,4143083,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17954,4690935,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17955,6572406,ChangeEntireWR,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17956,2147557,ChangeEntireWR,,,,,SFOX461,5/18/2016,SFOX461,5/18/2016
17957,6799420,ChangePartOfWR,,,,,SAND461,5/18/2016,SAND461,5/18/2016
17958,4713349,AddPurpose,,,,,KTUS461,5/18/2016,KTUS461,5/18/2016
17959,4713349,ChangePartOfWR,,,,,KTUS461,5/18/2016,KTUS461,5/18/2016
17960,4713349,ChangePlaceOfUse,,,,,KTUS461,5/18/2016,KTUS461,5/18/2016
17961,6799421,ChangeEntireWR,,,,,SAND461,5/19/2016,SAND461,5/19/2016
17962,5404176,ChangePartOfWR,,,,,DGLE461,5/19/2016,DGLE461,5/19/2016
17963,6799423,ChangeEntireWR,,,,,SFOX461,5/19/2016,SFOX461,5/19/2016
17964,6799423,ChangeSource,,,,,SFOX461,5/19/2016,SFOX461,5/19/2016
17965,6799427,ChangePartOfWR,,,,,AWAT461,5/19/2016,AWAT461,5/19/2016
17966,6799427,ChangePlaceOfUse,,,,,AWAT461,5/19/2016,AWAT461,5/19/2016
17967,6799427,ChangeSource,,,,,AWAT461,5/19/2016,AWAT461,5/19/2016
17968,2220848,ChangeEntireWR,,,,,SFOX461,5/19/2016,SFOX461,5/19/2016
17969,2220848,ChangeSource,,,,,SFOX461,5/19/2016,SFOX461,5/19/2016
17970,2222630,ChangeEntireWR,,,,,SFOX461,5/19/2016,SFOX461,5/19/2016
17971,6799433,ChangeEntireWR,,,,,AWAT461,5/20/2016,AWAT461,5/20/2016
17972,6799433,ChangePlaceOfUse,,,,,AWAT461,5/20/2016,AWAT461,5/20/2016
