WaRecId,WaRecChangeIntentTypeCode
6800491,ChangeEntireWR
6800491,ChangePlaceOfUse
6800491,ChangePurpose
6800491,WRAOther
6800979,AddPurpose
6800979,ChangePartOfWR
6800979,ChangePurpose
6800562,ChangePurpose
6800562,ChangePlaceOfUse
6800562,WRAOther
6800566,ChangePlaceOfUse
6800566,ChangePurpose
6800566,WRAOther
6800568,WRAOther
6800568,ChangePurpose
6800568,ChangePlaceOfUse
6800574,ChangePurpose
6800574,WRAOther
6800574,ChangePlaceOfUse
6800574,ChangeEntireWR
6800738,ChangePlaceOfUse
6800738,ChangeOther
6800738,AddSource
6802135,ChangePlaceOfUse
6802135,ChangeEntireWR
6800716,ChangePurpose
6800716,ChangePlaceOfUse
6800716,WRAOther
6800717,ChangePlaceOfUse
6800717,WRAOther
6800717,ChangePurpose
6800762,ChangePlaceOfUse
6800762,WRAOther
6800762,ChangePurpose
6800805,WRAOther
6800805,ChangePurpose
6800805,ChangePlaceOfUse
6800806,ChangePurpose
6800806,WRAOther
6800806,ChangePlaceOfUse
6802767,AddSource
6802767,WRAOther
6802767,ChangePlaceOfUse
6802767,ChangePartOfWR
6802767,AddPurpose
6802154,WRAOther
6802154,ChangePurpose
6802154,ChangePlaceOfUse
6802155,ChangePlaceOfUse
6802155,WRAOther
6802155,ChangePurpose
6801167,ChangePurpose
6801167,ChangePlaceOfUse
6801167,WRAOther
6801169,ChangePurpose
6801169,ChangePlaceOfUse
6801169,WRAOther
6801173,ChangePlaceOfUse
6801173,ChangeSource
6801173,AddPurpose
6801173,AddSource
6801173,ChangeEntireWR
6802461,ChangeEntireWR
6802461,ChangeSource
6802462,ChangeSource
6802462,ChangeEntireWR
6802463,ChangeSource
6802463,ChangeEntireWR
6802464,ChangeSource
6802464,ChangeEntireWR
6802465,ChangeSource
6802465,ChangeEntireWR
6802467,ChangeSource
6802467,ChangeEntireWR
6801877,ChangeEntireWR
6801877,ChangePurpose
6801877,ChangePlaceOfUse
6801877,AddSource
6801464,ChangePartOfWR
6801464,WRAOther
6801464,ChangePurpose
6801464,AddPurpose
6801697,ChangeEntireWR
6801697,AddSource
6802303,ChangeEntireWR
6802303,ChangePlaceOfUse
6802303,AddSource
6802303,ChangeSource
6802570,AddSource
6802570,ChangePlaceOfUse
6802570,ChangeEntireWR
4204155,ChangePlaceOfUse
4204155,ChangeSource
4175618,ChangeSource
2145522,ChangeSource
2145520,ChangeSource
4265777,ChangeSource
4273464,ChangeSource
4167443,ChangePurpose
4167443,AddSource
4245970,ChangePurpose
4245970,ChangePlaceOfUse
2145521,ChangeSource
2145323,ChangeSource
2145324,ChangeSource
2134793,ChangePlaceOfUse
2134793,AddSource
2134790,ChangePlaceOfUse
4180489,ChangePlaceOfUse
2145594,ChangeSource
2145595,ChangeSource
2145283,ChangeSource
2145284,ChangeSource
2145285,ChangeSource
2145286,ChangeSource
2145287,ChangeSource
2145289,ChangeSource
2145289,ChangePlaceOfUse
2145288,ChangePlaceOfUse
2145290,ChangeSource
2145290,ChangePlaceOfUse
2145291,ChangeSource
2145291,ChangePlaceOfUse
2145292,ChangeSource
2145292,ChangePlaceOfUse
4251986,ChangeSource
4192528,ChangeSource
4192539,ChangePlaceOfUse
4192551,ChangeSource
4192564,ChangePlaceOfUse
4192564,ChangeSource
4192570,ChangePlaceOfUse
4192580,ChangePlaceOfUse
4192703,ChangePlaceOfUse
4192703,ChangeSource
4192711,ChangePlaceOfUse
4192711,ChangeSource
4192742,ChangePlaceOfUse
4192742,ChangeSource
4192750,ChangeSource
4192756,ChangeSource
4192756,AddSource
4192803,ChangeSource
4192809,ChangeSource
4193124,ChangeSource
4193134,ChangeSource
4193135,ChangeSource
4194616,ChangeSource
4194626,ChangeSource
4194636,ChangeSource
4194654,ChangeSource
4194664,ChangeSource
4194673,ChangeSource
4194673,ChangePlaceOfUse
4194679,ChangeSource
4194679,ChangePlaceOfUse
4194685,ChangeSource
4194693,ChangePlaceOfUse
4194703,ChangeSource
4194709,ChangeSource
4194725,ChangeSource
4194730,ChangeSource
4194730,ChangePlaceOfUse
4194744,ChangeSource
4194754,ChangeSource
4194761,ChangeSource
4194816,ChangeSource
4194822,ChangePlaceOfUse
4194836,ChangeSource
4194876,ChangeSource
4194883,ChangeSource
4194889,ChangeSource
4194901,ChangePlaceOfUse
4194909,ChangeSource
4194915,ChangeSource
4194915,ChangePlaceOfUse
4194962,ChangeSource
4194972,ChangePlaceOfUse
4194972,ChangeSource
4194980,ChangeSource
4194988,ChangeSource
4195000,ChangeSource
4195011,ChangeSource
4195022,ChangeSource
4195046,ChangeSource
4195055,ChangeSource
4195064,ChangeSource
4196345,ChangePlaceOfUse
4196355,ChangePlaceOfUse
4196366,ChangePlaceOfUse
4196366,ChangeSource
4196366,ChangePurpose
4196452,ChangeSource
4196459,ChangePlaceOfUse
4196477,ChangeSource
4196485,ChangeSource
4196492,ChangeSource
4196492,ChangePlaceOfUse
4196500,ChangeSource
4196507,ChangeSource
4196515,ChangeSource
4196515,ChangePlaceOfUse
4196536,ChangeSource
4196551,ChangeSource
4196564,ChangeSource
4196573,ChangeSource
4196573,ChangePlaceOfUse
4196585,ChangeSource
4196594,ChangeSource
4196594,ChangePlaceOfUse
4196594,ChangePurpose
4196608,ChangeSource
4196626,AddSource
4196632,ChangeSource
4196632,AddSource
4196651,ChangeSource
4169540,ChangeSource
4170441,AddSource
4170441,ChangeSource
4170452,AddSource
4170452,ChangeSource
4170464,AddSource
4170464,ChangeSource
4170474,AddSource
4170474,ChangeSource
4170647,ChangePlaceOfUse
4170655,ChangeSource
4170662,ChangePlaceOfUse
4170669,ChangeSource
4170681,ChangeSource
4170688,ChangePlaceOfUse
4170694,ChangeSource
4170694,ChangePlaceOfUse
4170700,ChangeSource
4170710,ChangePlaceOfUse
4170723,ChangeSource
4170749,ChangeSource
4170756,ChangeSource
4170763,ChangeSource
4170770,ChangeSource
4170770,ChangePlaceOfUse
4170776,ChangeSource
4170782,AddSource
4170789,ChangeSource
4170798,AddSource
4170806,AddSource
4170825,ChangeSource
4170825,ChangePlaceOfUse
4170837,ChangeSource
4170844,AddSource
4170844,ChangeSource
4170856,ChangeSource
4170870,ChangeSource
4170877,AddSource
4170883,ChangeSource
4170890,ChangeSource
4170896,AddSource
4170904,AddSource
4170910,ChangeSource
4170910,AddSource
4170919,ChangeSource
4170919,AddSource
4170930,ChangeSource
4170937,ChangeSource
4170957,ChangeSource
4170964,AddSource
4170964,ChangePlaceOfUse
4170974,ChangeSource
4170990,ChangeSource
4171000,AddSource
4171009,ChangeSource
4171009,AddSource
4171037,ChangeSource
4171037,AddSource
4171048,ChangePlaceOfUse
4171062,ChangeSource
4171070,ChangeSource
4171070,AddSource
4171081,ChangeSource
4171087,AddSource
4171095,AddSource
4171101,ChangeSource
4171101,AddSource
4171108,AddSource
4171416,ChangeSource
4171425,ChangePlaceOfUse
6800867,ChangePurpose
6800867,WRAOther
6800867,ChangePlaceOfUse
4207125,ChangeSource
6800870,ChangePlaceOfUse
6800870,WRAOther
6800870,ChangePurpose
2087732,WRAOther
2075129,AddSource
2075129,ChangeSource
6800804,ChangePurpose
6800804,ChangePlaceOfUse
2032962,ChangePlaceOfUse
2032962,ChangeSource
2075376,ChangeSource
2084501,ChangePlaceOfUse
2084501,ChangeSource
2084530,ChangeSource
2084539,ChangePlaceOfUse
2084539,AddSource
2084773,ChangePurpose
2084773,ChangePlaceOfUse
2084773,AddSource
2085110,AddSource
2085110,ChangeSource
2085110,ChangePlaceOfUse
2085111,AddSource
2085111,ChangeSource
2085111,ChangePlaceOfUse
2085112,AddSource
2085112,ChangeSource
2085112,ChangePlaceOfUse
2085239,AddSource
2085249,AddSource
2085256,ChangePlaceOfUse
2087135,ChangeSource
2087168,ChangeSource
2087171,ChangePlaceOfUse
2087171,ChangePurpose
2087171,AddSource
2087183,AddSource
2087195,AddIrrigatedArea
2087195,ChangePurpose
2087219,AddSource
2087219,ChangePlaceOfUse
2087341,ChangePurpose
2087341,ChangeSource
2087341,ChangePlaceOfUse
2087456,ChangeSource
2087531,ChangePlaceOfUse
2087531,ChangeSource
2087659,ChangePlaceOfUse
2087697,ChangeSource
2145433,ChangePlaceOfUse
4147092,ChangeSource
4147092,AddSource
4147258,ChangeSource
4147269,ChangeSource
4164206,AddSource
4164206,ChangeOther
4206123,ChangePlaceOfUse
4226216,ChangeSource
4227054,ChangeSource
4227054,ChangePlaceOfUse
4228060,WRAOther
4236779,ChangePurpose
4236779,ChangeSource
4236779,ChangePlaceOfUse
4237360,AddSource
4237360,ChangePlaceOfUse
4246013,ChangeSource
4249631,ChangeSource
4249631,ChangePlaceOfUse
4270542,ChangePlaceOfUse
4272202,ChangeSource
4442887,AddPurpose
4442887,AddIrrigatedArea
4442887,ChangeSource
4445180,ChangePlaceOfUse
4445180,ChangePurpose
4542625,ChangePlaceOfUse
4622918,AddSource
4883444,WRAOther
4883444,ChangePurpose
4883444,ChangePlaceOfUse
5002361,AddPurpose
5002361,WRAOther
5079600,ChangeSource
5403775,WRAOther
5403775,ChangePurpose
6045285,WRAOther
6045285,ChangePurpose
6748163,ChangePlaceOfUse
6748163,ChangeSource
6797069,AddIrrigatedArea
6797069,ChangePlaceOfUse
6797069,ChangeOther
6799756,WRAOther
6799756,AddPurpose
6800718,AddPurpose
6800718,WRAOther
6800808,WRAOther
6800808,ChangePurpose
2084808,ChangeSource
2085011,ChangeSource
2085011,ChangePlaceOfUse
2085197,ChangeSource
2085411,AddSource
2086731,ChangePurpose
2086972,ChangePlaceOfUse
2086972,AddSource
2086975,ChangeSource
2086979,AddSource
2086980,ChangeSource
2086980,ChangePlaceOfUse
2086982,ChangeSource
2086982,ChangePlaceOfUse
2086982,ChangePurpose
2086983,ChangeSource
2086986,ChangeSource
2086986,ChangePlaceOfUse
2086987,ChangeSource
2086987,ChangePlaceOfUse
2086988,ChangeSource
2086989,ChangeSource
2086990,ChangeSource
2086992,ChangeSource
2086995,AddSource
2086996,AddSource
2086997,AddSource
2086998,AddSource
2087087,ChangeSource
2087088,ChangePlaceOfUse
2087089,ChangePlaceOfUse
2087089,ChangeSource
2087090,ChangeSource
2087090,ChangePurpose
2087091,ChangePurpose
2087092,ChangeSource
2087092,ChangePurpose
2087092,ChangePlaceOfUse
2087093,ChangeSource
2087093,ChangePlaceOfUse
2087097,ChangeSource
2087098,ChangeSource
2087099,ChangeSource
2087099,ChangePlaceOfUse
2087100,ChangeSource
2087101,ChangeSource
2087102,ChangeSource
2087103,ChangeSource
2087106,ChangePlaceOfUse
2087107,ChangeSource
2087108,ChangeSource
2087108,ChangePlaceOfUse
2087108,ChangePurpose
2087109,ChangeSource
2087110,ChangePlaceOfUse
2087111,ChangePurpose
2087111,ChangeSource
2087111,ChangePlaceOfUse
2087115,ChangeSource
2087116,ChangeSource
2087117,ChangePlaceOfUse
2087118,ChangeSource
2087119,ChangeSource
2087122,ChangeSource
2087123,ChangeSource
2087123,ChangePlaceOfUse
2087186,ChangePlaceOfUse
4168596,ChangePlaceOfUse
4168596,ChangeSource
4262913,AddSource
2285736,AddSource
4262928,AddSource
4262928,ChangeOther
4243167,ChangePurpose
4243167,ChangeSource
4243167,ChangePlaceOfUse
4228661,AddSource
4228671,AddSource
4599487,ChangePlaceOfUse
4599487,ChangePurpose
4599487,AddSource
4299654,ChangePlaceOfUse
4299654,ChangePurpose
4299654,AddSource
2229369,AddSource
4214060,ChangeSource
2285538,AddSource
4652879,ChangeSource
4674108,ChangeSource
2224434,ChangePurpose
4262888,AddSource
5278967,ChangePlaceOfUse
5278967,AddSource
2280129,AddSource
4244904,ChangePurpose
4244904,ChangeSource
6043913,ChangeSource
6043913,ChangePlaceOfUse
4530444,ChangePurpose
4530444,ChangeSource
4530444,ChangePlaceOfUse
4517904,ChangePurpose
4517904,ChangeSource
4517904,ChangePlaceOfUse
4540293,ChangePurpose
4540293,ChangeSource
4540293,ChangePlaceOfUse
4541989,ChangePurpose
4541989,ChangeSource
4541989,ChangePlaceOfUse
4582228,ChangePurpose
4582228,ChangeSource
4582228,ChangePlaceOfUse
4599146,ChangePurpose
4599146,ChangeSource
4599146,ChangePlaceOfUse
4638439,ChangePurpose
4638439,ChangeSource
4638439,ChangePlaceOfUse
4639017,ChangePurpose
4639017,ChangeSource
4639017,ChangePlaceOfUse
4669286,ChangePurpose
4669286,ChangeSource
4669286,ChangePlaceOfUse
4695927,ChangePurpose
4695927,ChangeSource
4695927,ChangePlaceOfUse
4305040,ChangePurpose
4305040,ChangeSource
4305040,ChangePlaceOfUse
4305060,ChangePurpose
4305060,ChangeSource
4305060,ChangePlaceOfUse
4307947,ChangePurpose
4307947,ChangeSource
4307947,ChangePlaceOfUse
4309179,ChangePurpose
4309179,ChangeSource
4309179,ChangePlaceOfUse
4335770,ChangePurpose
4335770,ChangeSource
4335770,ChangePlaceOfUse
4335777,ChangePurpose
4335777,ChangeSource
4335777,ChangePlaceOfUse
4399612,ChangePurpose
4399612,ChangeSource
4399612,ChangePlaceOfUse
4400858,ChangePurpose
4400858,ChangeSource
4400858,ChangePlaceOfUse
4469565,ChangePurpose
4469565,ChangeSource
4469565,ChangePlaceOfUse
4469573,ChangePurpose
4469573,ChangeSource
4469573,ChangePlaceOfUse
4471281,ChangePurpose
4471281,ChangeSource
4471281,ChangePlaceOfUse
4476539,ChangePurpose
4476539,ChangeSource
4476539,ChangePlaceOfUse
4476546,ChangePurpose
4476546,ChangeSource
4476546,ChangePlaceOfUse
4476560,ChangePurpose
4476560,ChangeSource
4476560,ChangePlaceOfUse
4476567,ChangePurpose
4476567,ChangeSource
4476567,ChangePlaceOfUse
4476574,ChangePurpose
4476574,ChangeSource
4476574,ChangePlaceOfUse
4484831,ChangePurpose
4484831,ChangeSource
4484831,ChangePlaceOfUse
4295710,ChangeOther
4664387,ChangeSource
2285842,AddSource
4231547,ChangeSource
4231547,ChangePlaceOfUse
4231547,ChangePurpose
2285843,AddSource
4238531,ChangeSource
4214071,ChangeSource
4170079,ChangePurpose
4147061,AddSource
4147071,AddSource
4157334,AddSource
4157334,ChangePlaceOfUse
4652176,ChangeOther
4664395,AddSource
2224122,AddSource
4262870,AddSource
4145825,ChangePurpose
4145825,ChangeSource
4145825,ChangePlaceOfUse
4145825,Consolidate
2285734,AddSource
4202647,Consolidate
4195814,ChangeSource
4205914,Consolidate
2285674,AddSource
4644878,AddSource
4644878,ChangePlaceOfUse
4659381,AddSource
4262861,AddSource
2285669,AddSource
4594356,Consolidate
4594334,ChangeSource
4594334,ChangePlaceOfUse
4594334,ChangePurpose
4262852,AddSource
4145868,Consolidate
4145868,ChangePurpose
4145868,AddSource
4145868,ChangePlaceOfUse
2285876,ChangeSource
2285876,Consolidate
4192059,ChangeSource
4192059,Consolidate
2147276,AddSource
4538419,ChangePlaceOfUse
4441561,ChangePlaceOfUse
4441561,ChangeSource
4441064,ChangePlaceOfUse
4441064,ChangeSource
2222768,ChangePlaceOfUse
2222768,AddSource
5803737,AddSource
4543536,ChangeSource
4543536,ChangePlaceOfUse
5965689,ChangeSource
4926309,AddSource
4657392,AddSource
4657392,ChangeSource
4657392,ChangePlaceOfUse
4305157,ChangePlaceOfUse
4305157,AddSource
4202228,ChangePlaceOfUse
4202228,AddSource
4242201,ChangePurpose
4242201,ChangeSource
4242201,ChangePlaceOfUse
4692859,AddSource
4480036,ChangePurpose
4480036,ChangeSource
4480036,ChangePlaceOfUse
4480036,ChangeOther
4480065,ChangePurpose
4480065,AddSource
4480065,ChangePlaceOfUse
4480065,ChangeOther
4480080,ChangePurpose
4480080,AddSource
4480080,ChangePlaceOfUse
4480080,ChangeOther
4480135,ChangePurpose
4480135,AddSource
4480135,ChangePlaceOfUse
4480135,ChangeOther
4486815,AddSource
4541732,ChangeSource
4543338,ChangeSource
4400053,ChangeSource
4528247,AddSource
6270588,AddSource
4262601,ChangeSource
4262601,AddSource
4262601,ChangePlaceOfUse
5563909,ChangePurpose
5563909,AddSource
5563909,ChangePlaceOfUse
5563909,ChangeOther
4926268,ChangePurpose
4926268,ChangeSource
4926268,ChangePlaceOfUse
4680158,ChangeSource
4680158,ChangePlaceOfUse
4263911,ChangeSource
4618656,ChangePlaceOfUse
6284132,ChangeSource
6284132,AddSource
4223307,ChangeSource
4223307,ChangePlaceOfUse
4145632,Consolidate
5079285,ChangePurpose
5079285,AddSource
5079285,ChangePlaceOfUse
5845025,AddSource
5845025,Consolidate
5079328,ChangeSource
5603677,AddSource
5404653,AddSource
4921723,AddSource
6260411,ChangeSource
6260411,AddSource
6260411,ChangePlaceOfUse
5404625,ChangeSource
5404615,ChangeSource
5041693,AddSource
6009122,AddSource
6508898,ChangeSource
5725035,ChangeSource
5725035,ChangePlaceOfUse
5724640,AddSource
5564663,AddSource
5564663,ChangePlaceOfUse
4414954,AddSource
6733281,AddPurpose
6733281,AddSource
6733281,ChangePlaceOfUse
6733281,ChangeOther
2283059,AddSource
4236236,ChangePurpose
4236236,ChangePlaceOfUse
4222980,ChangePurpose
4222980,ChangePlaceOfUse
4181909,ChangeSource
4181909,ChangeOther
5238842,ChangePlaceOfUse
4726948,ChangePurpose
2229373,ChangeSource
2229373,AddSource
6088577,ChangePurpose
6088577,ChangeSource
6088577,ChangePlaceOfUse
4235980,ChangePurpose
4202669,AddSource
4244960,ChangePurpose
4244960,ChangeSource
4244960,ChangePlaceOfUse
4244960,Consolidate
4202625,ChangeSource
4235987,ChangePurpose
4235987,ChangePlaceOfUse
6166332,ChangePlaceOfUse
6166332,ChangeSource
2221404,AddSource
4536547,ChangePlaceOfUse
4961839,ChangeSource
4541707,ChangeSource
4321232,WRAOther
4542986,AddSource
4478894,ChangePurpose
4478894,ChangePlaceOfUse
4478894,WRAOther
4478922,WRAOther
4478958,WRAOther
4478972,WRAOther
4478986,WRAOther
4199892,ChangeSource
4185065,WRAOther
4652081,ChangePlaceOfUse
4478053,WRAOther
4543549,ChangeSource
4650083,WRAOther
5683000,ChangeSource
4716807,WRAOther
4717239,WRAOther
4538034,WRAOther
5600480,WRAOther
4846740,WRAOther
4845219,WRAOther
4846771,WRAOther
4847426,WRAOther
4468982,ChangeSource
4468982,ChangeOther
4165050,ChangePlaceOfUse
5600403,WRAOther
4467196,ChangeSource
4466420,ChangePlaceOfUse
4273270,AddSource
4466600,ChangePurpose
4466600,ChangePlaceOfUse
4204840,ChangeSource
4532798,AddSource
4484113,AddSource
4484055,AddSource
4480832,AddSource
4321892,ChangePurpose
4321892,ChangePlaceOfUse
4203969,ChangePurpose
4203969,ChangePlaceOfUse
4203969,ChangeSource
4203998,ChangePurpose
4203998,ChangePlaceOfUse
4207105,ChangeSource
4207115,ChangePlaceOfUse
4207890,ChangeSource
4207900,ChangeSource
4207900,ChangePlaceOfUse
4207912,ChangeSource
4207912,ChangePlaceOfUse
4208059,ChangeSource
4208059,ChangePlaceOfUse
4208169,ChangeSource
4208180,ChangeSource
2145619,ChangeSource
2145619,ChangePlaceOfUse
2145056,ChangeSource
2145277,ChangeSource
2145280,ChangeSource
2145142,ChangeSource
2145020,ChangePurpose
2145942,ChangePlaceOfUse
2146124,ChangeSource
2145220,ChangeSource
2145398,AddSource
2144998,AddSource
2145011,ChangePlaceOfUse
4425566,ChangePlaceOfUse
4425566,ChangeSource
2145022,ChangeSource
2145169,ChangePlaceOfUse
2145716,ChangeSource
2145716,ChangePlaceOfUse
2145717,ChangePlaceOfUse
2145229,ChangeSource
2145026,ChangePlaceOfUse
2145026,ChangePurpose
2145016,ChangeSource
2145150,ChangePlaceOfUse
2145192,ChangeSource
2145941,ChangeSource
2145941,ChangePlaceOfUse
2145236,ChangePlaceOfUse
2145236,ChangeSource
2145482,ChangePlaceOfUse
2145482,ChangeSource
2144868,AddSource
2145158,AddSource
2144867,ChangeSource
2145709,ChangePlaceOfUse
2145709,ChangeSource
2146116,AddSource
2145194,ChangeSource
2145392,ChangePlaceOfUse
2145239,AddSource
2145018,ChangePlaceOfUse
2145552,ChangePlaceOfUse
2145042,AddSource
2145043,AddSource
2145149,AddSource
2145259,ChangeSource
2145259,AddSource
2145562,AddSource
2145562,ChangePlaceOfUse
2089085,AddSource
2089085,ChangePlaceOfUse
2089086,AddSource
2089086,ChangePlaceOfUse
2145055,ChangePlaceOfUse
2145210,ChangeSource
2145434,AddSource
2088850,AddSource
2145400,AddSource
2088851,ChangePlaceOfUse
2088851,AddSource
2088852,ChangePlaceOfUse
2088852,AddSource
2088853,ChangePlaceOfUse
2088853,AddSource
2145110,ChangeSource
2088854,ChangePlaceOfUse
2088854,AddSource
2145401,AddSource
2145258,ChangeSource
2145052,AddSource
2145666,ChangePlaceOfUse
4184066,AddSource
2145064,ChangePlaceOfUse
2145064,AddSource
2146125,ChangeSource
2145441,AddSource
2145394,ChangePlaceOfUse
2145193,ChangePlaceOfUse
2145193,AddSource
2088855,ChangePlaceOfUse
2088855,AddSource
2088856,ChangePlaceOfUse
2088856,AddSource
2145202,ChangePlaceOfUse
2145202,AddSource
2145435,AddSource
2145430,AddSource
2145431,AddSource
2145492,AddSource
2145274,ChangePlaceOfUse
2145274,ChangeSource
2145275,ChangePlaceOfUse
2145275,ChangeSource
2145827,ChangeSource
2145827,AddSource
2145830,ChangeSource
2145830,AddSource
2145820,ChangeSource
2145820,AddSource
2145824,ChangeSource
2145824,AddSource
2145822,ChangeSource
2145822,AddSource
2145491,AddSource
2145157,AddSource
2145414,ChangePlaceOfUse
2145504,AddSource
2145397,AddSource
4256975,AddSource
2088857,ChangePlaceOfUse
2088857,AddSource
2088693,AddSource
2145017,AddSource
2145030,ChangePlaceOfUse
2145030,ChangePurpose
2145030,AddSource
2145033,ChangePlaceOfUse
2145033,AddSource
2145256,ChangePlaceOfUse
2145256,AddSource
2145257,AddSource
2145405,AddSource
2145396,AddSource
2145495,AddSource
2145663,AddSource
2145395,AddSource
2145395,ChangeSource
2145238,AddSource
2145238,ChangePlaceOfUse
2145152,AddSource
2145152,ChangePlaceOfUse
2145143,AddSource
2145143,ChangePlaceOfUse
2145151,AddSource
2145151,ChangePlaceOfUse
2145269,ChangeSource
2145424,ChangePlaceOfUse
2145424,ChangeSource
2145278,ChangePlaceOfUse
2145278,AddSource
2145279,ChangePlaceOfUse
2145279,AddSource
2145205,ChangePlaceOfUse
2145040,ChangePlaceOfUse
2145432,ChangePlaceOfUse
2145411,AddSource
2145068,AddSource
2145943,ChangePlaceOfUse
2145034,ChangePurpose
2145034,ChangePlaceOfUse
2145217,AddSource
2145217,ChangeSource
2145218,AddSource
2145219,AddSource
2145160,ChangeSource
2145415,AddSource
2088864,AddSource
2088864,ChangeSource
2088864,ChangePlaceOfUse
2145443,ChangePlaceOfUse
2145443,AddSource
2145147,ChangePlaceOfUse
2145147,AddSource
2145260,ChangePlaceOfUse
2145159,ChangePlaceOfUse
2145282,ChangePlaceOfUse
2145282,AddSource
2145416,ChangePlaceOfUse
2145416,AddSource
2145417,ChangePlaceOfUse
2145417,AddSource
2145059,ChangePlaceOfUse
2145420,AddSource
2145420,ChangePlaceOfUse
2145421,AddSource
2145496,AddSource
2145496,ChangeSource
2145496,ChangeOther
2145425,ChangePlaceOfUse
2145427,ChangePlaceOfUse
2145428,ChangePlaceOfUse
2145426,ChangePlaceOfUse
4241410,ChangePurpose
4241410,AddSource
2145067,AddSource
2145493,ChangeSource
2145409,ChangeSource
4250432,AddSource
