WRDocID,Class,Qa_filled,Qi_filled,Purpose,,,
2060558,pre-adjudication,1200,12,IR,,,
2060636,pre-adjudication,36,1.5,ST|IR,,,
2060641,pre-adjudication,1,0.028888889,DG,,,
2060664,pre-adjudication,160,2,IR|ST,,,
2060665,pre-adjudication,10,1,IR|ST,,,
2060734,pre-adjudication,80,0.888888889,IR|ST,,,
2060735,pre-adjudication,3.2,0.004444444,DG,,,
2060746,pre-adjudication,9660,23,IR,,,
2060763,pre-adjudication,32,0.16,IR,,,
2060828,pre-adjudication,1500,4,ST|IR,,,
2060913,pre-adjudication,28,0.222222222,IR,,,
2060936,pre-adjudication,1,0.01,ST,,,
2060937,pre-adjudication,1,0.01,ST,,,
2060938,pre-adjudication,1,0.01,ST,,,
2060980,pre-adjudication,150,3,IR|ST,,,
2060981,pre-adjudication,30,3,ST|IR,,,
2060982,pre-adjudication,240,3,ST|IR,,,
2060983,pre-adjudication,90,3,ST|IR,,,
2060984,pre-adjudication,45,3,ST|IR,,,
2060985,pre-adjudication,9,1,IR|ST,,,
2060986,pre-adjudication,30,2,ST|IR,,,
2060987,pre-adjudication,10,1,ST|IR,,,
2060989,pre-adjudication,700,1,IR|ST,,,
2061002,pre-adjudication,40,0.222222222,IR,,,
2061003,pre-adjudication,12,0.066666667,IR,,,
2061004,pre-adjudication,160,0.888888889,IR,,,
2061005,pre-adjudication,160,0.888888889,IR,,,
2061024,pre-adjudication,600,2,ST|IR,,,
2061025,pre-adjudication,300,0.5,IR|DG|ST,,,
2061035,pre-adjudication,4,0.02,IR,,,
2061074,pre-adjudication,125,1.444444444,IR,,,
2061093,pre-adjudication,40,0.355555556,IR,,,
2061110,pre-adjudication,168,0.7,DG|IR,,,
2061120,pre-adjudication,260,1.444444444,IR|ST,,,
2061121,pre-adjudication,260,1.444444444,IR,,,
2061122,pre-adjudication,260,1.444444444,IR,,,
2061198,pre-adjudication,75,1.333333333,IR,,,
2061232,pre-adjudication,14,0.077777778,IR,,,
2061237,pre-adjudication,300,3,DG|ST|IR,,,
2061238,pre-adjudication,4,0.022222222,IR|ST,,,
2061239,pre-adjudication,1,0.026666667,ST|DG,,,
2061258,pre-adjudication,8,0.04,ST|IR,,,
2061280,pre-adjudication,4,0.022222222,ST|DG,,,
2061330,pre-adjudication,10,0.25,IR,,,
2061331,pre-adjudication,500,1,IR|ST,,,
2061332,pre-adjudication,726,0.844444444,IR,,,
2061333,pre-adjudication,38,0.022222222,ST|IR,,,
2061358,pre-adjudication,80,0.444444444,IR|DG,,,
2061367,pre-adjudication,152,0.45,IR|ST,,,
2061407,pre-adjudication,4,0.022222222,IR,,,
2061423,pre-adjudication,50,0.4,DG,,,
2061426,pre-adjudication,250,2,DG|IR|ST,,,
2061454,pre-adjudication,12,0.01,IR,,,
2061475,pre-adjudication,100,0.5,ST|IR,,,
2061477,pre-adjudication,100,0.5,IR|ST,,,
2061478,pre-adjudication,25,0.1,IR|ST,,,
2061479,pre-adjudication,3,0.055555556,ST,,,
2061482,pre-adjudication,25,0.1,IR|ST,,,
2061483,pre-adjudication,25,0.1,ST|IR,,,
2061484,pre-adjudication,25,0.1,IR|ST,,,
2061485,pre-adjudication,25,0.1,IR|ST,,,
2061603,pre-adjudication,700,2,ST|IR,,,
2061609,pre-adjudication,300,0.5,IR|ST,,,
2061610,pre-adjudication,300,0.5,IR|ST,,,
2061661,pre-adjudication,1,0.01,ST,,,
2061663,pre-adjudication,1,0.01,ST,,,
2061665,pre-adjudication,1,0.02,ST,,,
2061666,pre-adjudication,1,0.01,ST,,,
2061667,pre-adjudication,1,0.01,ST,,,
2061669,pre-adjudication,1,0.01,ST,,,
2061672,pre-adjudication,1,0.01,ST,,,
2061673,pre-adjudication,1,0.01,ST,,,
2061674,pre-adjudication,1,0.01,ST,,,
2061687,pre-adjudication,4,0.02,ST,,,
2061689,pre-adjudication,4,0.02,ST,,,
2061690,pre-adjudication,4,0.02,ST,,,
2061697,pre-adjudication,1,0.01,ST,,,
2061699,pre-adjudication,1,0.01,ST,,,
2061700,pre-adjudication,1,0.01,ST,,,
2061701,pre-adjudication,1,0.01,ST,,,
2061702,pre-adjudication,1,0.01,ST,,,
2061703,pre-adjudication,5.5,0.01,ST,,,
2061704,pre-adjudication,1,0.01,ST,,,
2061705,pre-adjudication,1,0.01,ST,,,
2061707,pre-adjudication,1,0.01,ST,,,
2061713,pre-adjudication,1,0.01,ST,,,
2061753,pre-adjudication,2.5,0.01,IR|ST,,,
2061756,pre-adjudication,1,0.01,ST,,,
2061762,pre-adjudication,1,0.01,ST,,,
2061763,pre-adjudication,1,0.01,ST,,,
2061779,pre-adjudication,2,0.033333333,DG,,,
2061798,pre-adjudication,160,0.8,IR,,,
2061799,pre-adjudication,140,0.7,IR,,,
2061837,pre-adjudication,4,0.017777778,DG,,,
2061838,pre-adjudication,4,0.015555556,DG,,,
2061839,pre-adjudication,4,0.013333333,ST,,,
2061860,pre-adjudication,10,0.022222222,ST|IR,,,
2061862,pre-adjudication,12,0.066666667,IR,,,
2061871,pre-adjudication,40,0.2,IR|ST,,,
2061887,pre-adjudication,500,2,ST|IR,,,
2061888,pre-adjudication,300,1,ST|IR,,,
2061969,pre-adjudication,400,1,ST|DG|IR,,,
2061970,pre-adjudication,1600,4,IR|ST,,,
2061971,pre-adjudication,365,1,ST|IR,,,
2061990,pre-adjudication,0.6,0.01,IR,,,
2061993,pre-adjudication,2208,6,IR,,,
2062046,pre-adjudication,148,0.488888889,IR,,,
2062051,pre-adjudication,6000,23,DG,,,
2062052,pre-adjudication,16800,150,IR,,,
2062096,pre-adjudication,22.5,0.122222222,IR|ST,,,
2062119,pre-adjudication,430,1,ST|IR,,,
2062120,pre-adjudication,1,0.01,ST,,,
2062121,pre-adjudication,220,2,ST|IR,,,
2062139,pre-adjudication,40,0.2,ST|IR,,,
2062141,pre-adjudication,40,0.2,ST|IR,,,
2062142,pre-adjudication,160,0.888888889,IR,,,
2062144,pre-adjudication,36,1,IR,,,
2062145,pre-adjudication,320,3,IR,,,
2062171,pre-adjudication,498576,1316,IR|DG,,,
2062181,pre-adjudication,10,2,IR|ST,,,
2062213,pre-adjudication,2,0.022222222,DG,,,
2062218,pre-adjudication,4,0.02,DG|IR,,,
2062247,pre-adjudication,140,0.7,IR,,,
2062461,pre-adjudication,370,3,IR|ST,,,
2062464,pre-adjudication,27,0.155555556,IR,,,
2062466,pre-adjudication,16,0.022222222,DG|ST,,,
2062472,pre-adjudication,32,0.177777778,IR,,,
2062486,pre-adjudication,1,0.01,ST,,,
2062695,pre-adjudication,2400,3.3,ST|IR,,,
2062697,pre-adjudication,700,1,IR|ST,,,
2062698,pre-adjudication,2400,3.3,IR|ST,,,
2062710,pre-adjudication,600,4,IR|ST,,,
2062711,pre-adjudication,600,2.666666667,ST|IR,,,
2062712,pre-adjudication,75,2,IR,,,
2062713,pre-adjudication,200,0.888888889,IR,,,
2062715,pre-adjudication,100,2,ST|IR,,,
2062716,pre-adjudication,155,2.5,IR,,,
2062717,pre-adjudication,500,4,IR,,,
2062718,pre-adjudication,500,6,IR,,,
2062719,pre-adjudication,110,2,IR,,,
2062723,pre-adjudication,205,2,IR,,,
2062725,pre-adjudication,64,1,ST|IR,,,
2062726,pre-adjudication,240,0.87,IR|ST,,,
2062746,pre-adjudication,40,0.222222222,IR|DG,,,
2062750,pre-adjudication,320,0.177777778,IR,,,
2062810,pre-adjudication,2400,3.3,IR,,,
2062820,pre-adjudication,240,3,ST|IR,,,
2062841,pre-adjudication,141,0.222222222,DG|IR|ST,,,
2062854,pre-adjudication,1920,10,DG|ST|IR,,,
2062875,pre-adjudication,200,3,IR,,,
2062940,pre-adjudication,1,0.01,ST,,,
2062941,pre-adjudication,1,0.01,ST,,,
2062942,pre-adjudication,2,0.02,ST,,,
2062943,pre-adjudication,1,0.01,ST,,,
2062945,pre-adjudication,2,0.02,DG|ST,,,
2062946,pre-adjudication,1,0.01,ST,,,
2062947,pre-adjudication,1,0.01,ST,,,
2062965,pre-adjudication,8.7,0.011111111,IR,,,
2062966,pre-adjudication,160,0.444444444,IR,,,
2063027,pre-adjudication,180,1.333333333,ST|IR,,,
2063052,pre-adjudication,1800,3,ST|IR,,,
2063053,pre-adjudication,1800,3,ST|IR,,,
2063054,pre-adjudication,1800,3,ST|IR,,,
2063159,pre-adjudication,5,0.2,IR|ST,,,
2063193,pre-adjudication,900,4,IR,,,
2063195,pre-adjudication,158,2,IR,,,
2063237,pre-adjudication,3170,26,ST|IR,,,
2063238,pre-adjudication,300,2,ST|IR,,,
2063240,pre-adjudication,400,2,IR,,,
2063241,pre-adjudication,290,3,ST|IR,,,
2063252,pre-adjudication,NA,NA,DG,,,
2063253,pre-adjudication,36,0.18,IR|ST,,,
2063281,pre-adjudication,500,2,ST|IR,,,
2063411,pre-adjudication,1,0.001,ST,,,
2063477,pre-adjudication,900,3,ST|IR,,,
2063549,pre-adjudication,242,0.333333333,ST|IR,,,
2063613,pre-adjudication,300,1.5,IR,,,
2063675,pre-adjudication,2,0.028888889,DG,,,
2063705,pre-adjudication,732,12.5,IR,,,
2063717,pre-adjudication,8,0.04,IR,,,
2063746,pre-adjudication,1,0.022222222,DG,,,
2063753,pre-adjudication,652,3.622222222,IR,,,
2063772,pre-adjudication,134400,320,IR,,,
2063773,pre-adjudication,134400,320,IR,,,
2063775,pre-adjudication,560,4,ST|IR,,,
2063839,pre-adjudication,NA,NA,ST,,,
2063840,pre-adjudication,80,0.4,IR,,,
2063841,pre-adjudication,80,0.4,IR,,,
2063853,pre-adjudication,2,0.022222222,IR,,,
2063888,pre-adjudication,2400,3.3,ST|IR,,,
2063889,pre-adjudication,2400,3.3,ST|IR,,,
2063894,pre-adjudication,4,0.024,IR,,,
2063969,pre-adjudication,56,0.311111111,IR,,,
2064005,pre-adjudication,120,0.888888889,IR,,,
2064019,pre-adjudication,19,0.026666667,ST,,,
2064045,pre-adjudication,150,1,IR,,,
2064048,pre-adjudication,640,3,IR,,,
2064077,pre-adjudication,1,0.022222222,DG,,,
2064095,pre-adjudication,120,3,IR,,,
2064096,pre-adjudication,4486,17.1,IR,,,
2064097,pre-adjudication,4642,14.29,IR,,,
2064128,pre-adjudication,20,0.222222222,DG,,,
2064129,pre-adjudication,2,0.022222222,DG,,,
2064153,pre-adjudication,365,1,IR,,,
2064154,pre-adjudication,100,0.5,IR|ST,,,
2064155,pre-adjudication,365,0.5,IR|ST,,,
2064174,pre-adjudication,22,0.111111111,ST|IR,,,
2064179,pre-adjudication,360,1,IR|ST,,,
2064214,pre-adjudication,2400,0.333333333,IR,,,
2064228,pre-adjudication,2376,6,ST|IR,,,
2064292,pre-adjudication,480,0.008888889,DG|IR,,,
2064293,pre-adjudication,23347.5,55,IR|ST,,,
2064323,pre-adjudication,20,0.111111111,ST|IR,,,
2064324,pre-adjudication,44,0.244444444,ST|IR,,,
2064325,pre-adjudication,4,0.022222222,DG|IR,,,
2064332,pre-adjudication,140,0.45,IR,,,
2064344,pre-adjudication,4.8,0.006666667,ST|DG,,,
2064455,pre-adjudication,80,0.888888889,IR,,,
2064466,pre-adjudication,280,3,IR|ST,,,
2064480,pre-adjudication,67,0.333333333,ST,,,
2064497,pre-adjudication,365,0.5,ST|IR,,,
2064516,pre-adjudication,365,0.5,ST,,,
2064517,pre-adjudication,365,0.5,ST,,,
2064546,pre-adjudication,180,1,ST|IR,,,
2064669,pre-adjudication,20,0.05,IR,,,
2064690,pre-adjudication,20,0.111111111,ST|IR,,,
2064724,pre-adjudication,700,1,ST|IR,,,
2064728,pre-adjudication,1200,4,IR|ST,,,
2064761,pre-adjudication,1000,10,IR,,,
2064767,pre-adjudication,16,0.222222222,IR|ST,,,
2064773,pre-adjudication,2,0.044444444,ST,,,
2064779,pre-adjudication,8,0.011111111,DG|ST,,,
2064787,pre-adjudication,335,1.488888889,IR|ST,,,
2064788,pre-adjudication,265,1.177777778,ST|IR,,,
2064789,pre-adjudication,50,0.222222222,ST|IR,,,
2064805,pre-adjudication,16,0.022222222,ST|IR,,,
2064806,pre-adjudication,730,1,IR|ST,,,
2064866,pre-adjudication,8,0.04,IR,,,
2064904,pre-adjudication,10,0.04,IR,,,
2064905,pre-adjudication,8,0.011111111,DG,,,
2064906,pre-adjudication,8,0.222222222,IR,,,
2064941,pre-adjudication,27,0.222222222,IR,,,
2065078,pre-adjudication,4,0.066666667,IR,,,
2065082,pre-adjudication,15,0.3,ST|IR,,,
2065083,pre-adjudication,8,0.16,IR,,,
2065088,pre-adjudication,18.4,0.56,IR,,,
2065089,pre-adjudication,8,0.044444444,IR|DG,,,
2065098,pre-adjudication,300,0.888888889,IR|ST,,,
2065099,pre-adjudication,444,2.222222222,ST,,,
2065100,pre-adjudication,2,0.01,DG|ST,,,
2065131,pre-adjudication,16,0.088888889,IR,,,
2065138,pre-adjudication,22,1,IR|ST,,,
2065140,pre-adjudication,2,0.011111111,DG|IR,,,
2065147,pre-adjudication,37,0.166666667,IR|ST,,,
2065148,pre-adjudication,37,0.166666667,IR|ST,,,
2065155,pre-adjudication,20,0.088888889,IR,,,
2065162,pre-adjudication,20,0.02,IR,,,
2065191,pre-adjudication,11300,24,IR|ST,,,
2065206,pre-adjudication,52,0.288888889,IR,,,
2065236,pre-adjudication,128,0.133333333,DG|IR,,,
2065237,pre-adjudication,365,0.5,ST,,,
2065238,pre-adjudication,1085,1.5,ST,,,
2065239,pre-adjudication,720,1,IR|ST,,,
2065240,pre-adjudication,365,0.5,ST,,,
2065241,pre-adjudication,720,1,ST|IR,,,
2065244,pre-adjudication,1800,6,IR|ST,,,
2065245,pre-adjudication,600,2,ST|IR,,,
2065267,pre-adjudication,14,0.311111111,IR,,,
2065268,pre-adjudication,800,4,IR,,,
2065287,pre-adjudication,120,0.6,DG|IR,,,
2065288,pre-adjudication,8,0.011111111,DG|IR,,,
2065289,pre-adjudication,120,0.6,DG|IR,,,
2065324,pre-adjudication,1,0.022222222,ST|IR,,,
2065325,pre-adjudication,44,0.044444444,IR|DG|ST,,,
2065347,pre-adjudication,24,0.133333333,IR,,,
2065391,pre-adjudication,20,0.111111111,IR,,,
2065396,pre-adjudication,600,2,IR|ST,,,
2065424,pre-adjudication,1200,4,ST|IR,,,
2065425,pre-adjudication,1800,6,IR|ST,,,
2065426,pre-adjudication,1200,4,IR|ST,,,
2065470,pre-adjudication,8,0.011111111,DG,,,
2065471,pre-adjudication,8,0.011111111,DG,,,
2065472,pre-adjudication,8,0.011111111,DG,,,
2065504,pre-adjudication,1400,0.2,IR|ST,,,
2065653,pre-adjudication,1,0.01,ST,,,
2065656,pre-adjudication,1,0.177777778,IR|ST,,,
2065657,pre-adjudication,180,0.5,ST|IR,,,
2065662,pre-adjudication,60,0.3,IR,,,
2065672,pre-adjudication,1860,9.3,IR,,,
2065741,pre-adjudication,20,1.777777778,IR,,,
2065756,pre-adjudication,1000,2,ST|IR,,,
2065757,pre-adjudication,1200,2,IR|ST,,,
2065764,pre-adjudication,3,0.055555556,IR|ST,,,
2065765,pre-adjudication,1,0.001,ST,,,
2065766,pre-adjudication,1,0.001,ST,,,
2065767,pre-adjudication,1,0.001,ST,,,
2065768,pre-adjudication,1,0.001,ST,,,
2065769,pre-adjudication,1,0.001,ST,,,
2065770,pre-adjudication,1,0.001,ST,,,
2065792,pre-adjudication,83.64,0.115555556,DG|IR,,,
2066020,pre-adjudication,16,0.022222222,DG,,,
2066054,pre-adjudication,20,0.166666667,ST|IR,,,
2066062,pre-adjudication,5200,17,ST|IR,,,
2066063,pre-adjudication,3600,12,ST|IR,,,
2066131,pre-adjudication,16,0.022222222,DG|IR,,,
2066133,pre-adjudication,600,3.1,IR,,,
2066134,pre-adjudication,500,2.777777778,IR,,,
2066190,pre-adjudication,8,0.035555556,IR,,,
2066209,pre-adjudication,1,0.002222222,ST,,,
2066234,pre-adjudication,62.9,0.173333333,IR,,,
2066302,pre-adjudication,36,0.18,IR,,,
2066335,pre-adjudication,4,0.044444444,DG,,,
2066451,pre-adjudication,140,0.777777778,IR,,,
2066453,pre-adjudication,440,2.444444444,IR,,,
2066539,pre-adjudication,1,0.01,ST,,,
2066541,pre-adjudication,44,2,ST|IR,,,
2066605,pre-adjudication,40,0.055555556,ST,,,
2066606,pre-adjudication,8,0.011111111,ST,,,
2066607,pre-adjudication,48,0.066666667,ST,,,
2066608,pre-adjudication,8,0.011111111,ST,,,
2066610,pre-adjudication,16,0.022222222,ST|DG,,,
2066611,pre-adjudication,40,0.055555556,ST,,,
2066612,pre-adjudication,32,0.044444444,DG|ST,,,
2066613,pre-adjudication,24,0.033333333,ST,,,
2066663,pre-adjudication,120,3,IR,,,
2066664,pre-adjudication,120,3,IR,,,
2066665,pre-adjudication,120,3,IR,,,
2066666,pre-adjudication,2,0.222222222,IR|DG,,,
2066678,pre-adjudication,33,0.17,IR|ST,,,
2066686,pre-adjudication,24,0.133333333,IR,,,
2066706,pre-adjudication,1,0.002222222,ST,,,
2066721,pre-adjudication,4,0.04,ST,,,
2066722,pre-adjudication,4,0.04,ST|DG,,,
2066723,pre-adjudication,4,0.04,ST,,,
2066724,pre-adjudication,4,0.04,ST,,,
2066737,pre-adjudication,0.5,0.005,IR,,,
2066750,pre-adjudication,40,0.088888889,IR|ST,,,
2066807,pre-adjudication,592,2.96,IR,,,
2066824,pre-adjudication,40,0.222222222,ST|IR,,,
2066839,pre-adjudication,36,0.055555556,ST,,,
2066857,pre-adjudication,140,1.5,IR|ST,,,
2066868,pre-adjudication,16,0.088888889,IR,,,
2066869,pre-adjudication,NA,NA,IR,,,
2066895,pre-adjudication,80,0.444444444,IR,,,
2066896,pre-adjudication,40,0.222222222,IR,,,
2066899,pre-adjudication,140,0.777777778,IR,,,
2066902,pre-adjudication,132,0.033333333,ST|IR,,,
2066912,pre-adjudication,NA,NA,ST,,,
2066920,pre-adjudication,380,0.444444444,ST|IR,,,
2066921,pre-adjudication,90,0.022222222,ST,,,
2066922,pre-adjudication,300,0.055555556,ST|DG,,,
2066923,pre-adjudication,600,0.166666667,ST|IR,,,
2066924,pre-adjudication,150,0.444444444,IR|ST,,,
2066925,pre-adjudication,150,0.444444444,IR|ST,,,
2066926,pre-adjudication,500,0.666666667,IR|ST,,,
2066927,pre-adjudication,700,0.777777778,ST,,,
2066928,pre-adjudication,100,0.333333333,ST|IR,,,
2066929,pre-adjudication,50,0.222222222,IR|ST,,,
2066930,pre-adjudication,150,0.444444444,ST|DG,,,
2066931,pre-adjudication,60,0.028888889,IR|ST,,,
2066941,pre-adjudication,2,0.022222222,DG,,,
2066943,pre-adjudication,9,0.088888889,DG,,,
2066950,pre-adjudication,92,0.56,IR,,,
2066951,pre-adjudication,2,0.02,DG,,,
2066952,pre-adjudication,60,0.3,IR,,,
2066953,pre-adjudication,72,0.36,IR,,,
2066961,pre-adjudication,4,0.02,IR,,,
2067006,pre-adjudication,32,0.16,IR,,,
2067034,pre-adjudication,650,0.024444444,IR,,,
2067038,pre-adjudication,9,0.064444444,ST|IR,,,
2067040,pre-adjudication,33,0.177777778,IR,,,
2067070,pre-adjudication,6,0.133333333,ST|IR,,,
2067071,pre-adjudication,6,0.133333333,IR|ST,,,
2067072,pre-adjudication,6,0.133333333,IR|ST,,,
2067073,pre-adjudication,6,0.133333333,ST|IR,,,
2067074,pre-adjudication,6,0.133333333,IR|ST,,,
2067136,pre-adjudication,76,0.422222222,IR,,,
2067139,pre-adjudication,3,0.015,ST,,,
2067140,pre-adjudication,3,0.015,ST,,,
2067141,pre-adjudication,3,0.015,ST,,,
2067142,pre-adjudication,3,0.015,ST,,,
2067143,pre-adjudication,3,0.015,ST,,,
2067144,pre-adjudication,3,0.015,ST,,,
2067145,pre-adjudication,3,0.015,ST,,,
2067146,pre-adjudication,3,0.015,ST,,,
2067147,pre-adjudication,3,0.015,ST,,,
2067153,pre-adjudication,120,0.666666667,IR,,,
2067155,pre-adjudication,80,0.444444444,IR,,,
2067368,pre-adjudication,4,0.01,ST,,,
2067664,pre-adjudication,1,0.01,ST,,,
2067665,pre-adjudication,1,0.01,ST,,,
2067721,pre-adjudication,16,0.002222222,ST,,,
2067722,pre-adjudication,80,0.4,IR,,,
2067743,pre-adjudication,12,0.066666667,DG|ST|IR,,,
2067798,pre-adjudication,2,0.02,DG,,,
2067799,pre-adjudication,10,0.088888889,IR,,,
2067803,pre-adjudication,160,0.8,IR,,,
2067830,pre-adjudication,87,0.2,ST|IR,,,
2067832,pre-adjudication,31129,80,ST|IR,,,
2067833,pre-adjudication,1712,8,ST|IR,,,
2067834,pre-adjudication,2140,10,ST|IR,,,
2067835,pre-adjudication,1712,8,IR|ST,,,
2067836,pre-adjudication,856,4,ST|IR,,,
2067837,pre-adjudication,856,4,IR|ST,,,
2067838,pre-adjudication,856,4,IR|ST,,,
2067900,pre-adjudication,108,0.5,IR|ST,,,
2067925,pre-adjudication,1,0.01,ST,,,
2067926,pre-adjudication,640,6.4,IR|ST,,,
2067928,pre-adjudication,1,0.01,ST,,,
2067933,pre-adjudication,45,0.004444444,ST|IR,,,
2067949,pre-adjudication,2,0.011111111,ST,,,
2067967,pre-adjudication,2,0.02,DG,,,
2068017,pre-adjudication,28,0.343,IR,,,
2068048,pre-adjudication,60,2,ST|IR,,,
2068049,pre-adjudication,112,2,ST|IR,,,
2068050,pre-adjudication,112,2,ST|IR,,,
2068052,pre-adjudication,40,1.5,ST|IR,,,
2068053,pre-adjudication,160,2,IR|ST,,,
2068090,pre-adjudication,2,0.02,DG,,,
2068164,pre-adjudication,280,1.4,IR|ST,,,
2068165,pre-adjudication,480,2.4,IR|ST,,,
2068168,pre-adjudication,347,3.47,DG,,,
2068172,pre-adjudication,44269,365,DG|IR,,,
2068173,pre-adjudication,4522,11.77,DG|IR,,,
2068174,pre-adjudication,854,2,IR|DG,,,
2068235,pre-adjudication,5,0.002222222,DG,,,
2068249,pre-adjudication,1000,5,IR,,,
2068253,pre-adjudication,50,1,IR,,,
2068264,pre-adjudication,20,0.1,IR,,,
2068291,pre-adjudication,100,5,IR|ST,,,
2068293,pre-adjudication,40,0.177777778,ST|IR,,,
2068295,pre-adjudication,35,0.155555556,ST|IR,,,
2068296,pre-adjudication,24,1.5,ST|IR,,,
2068299,pre-adjudication,10,0.05,IR,,,
2068307,pre-adjudication,5,0.03,IR,,,
2068308,pre-adjudication,10,0.05,IR,,,
2068323,pre-adjudication,80,0.444444444,IR,,,
2068324,pre-adjudication,176,0.977777778,IR,,,
2068325,pre-adjudication,176,0.977777778,IR,,,
2068326,pre-adjudication,640,4,IR,,,
2068327,pre-adjudication,100,0.5,IR,,,
2068354,pre-adjudication,16,0.16,IR,,,
2068355,pre-adjudication,600,2,IR,,,
2068369,pre-adjudication,600,3,ST|IR,,,
2068440,pre-adjudication,135,2,IR,,,
2068441,pre-adjudication,150,2,IR,,,
2068444,pre-adjudication,300,1,IR|ST,,,
2068451,pre-adjudication,20,0.555555556,ST|IR,,,
2068462,pre-adjudication,1,0.01,ST,,,
2068552,pre-adjudication,4,0.022222222,IR,,,
2068568,pre-adjudication,120,0.666666667,IR,,,
2068575,pre-adjudication,4,0.022222222,DG|IR,,,
2068593,pre-adjudication,88,0.488888889,IR|ST,,,
2068601,pre-adjudication,16,0.088888889,IR,,,
2068659,pre-adjudication,100,5,IR|ST,,,
2068683,pre-adjudication,1200,33,IR,,,
2068704,pre-adjudication,124,3.66,IR,,,
2068706,pre-adjudication,41,0.071111111,IR,,,
2068715,pre-adjudication,35,0.155555556,ST|IR,,,
2068716,pre-adjudication,40,0.177777778,IR|ST,,,
2068776,pre-adjudication,8,0.04,IR,,,
2068777,pre-adjudication,60,0.066666667,IR|ST,,,
2068779,pre-adjudication,200,2,ST|IR,,,
2068879,pre-adjudication,8,0.02,IR,,,
2068882,pre-adjudication,20,0.022222222,DG|IR,,,
2068883,pre-adjudication,20,0.022222222,DG|IR,,,
2068884,pre-adjudication,40,0.21,IR|DG,,,
2068902,pre-adjudication,230,3,ST|IR,,,
2068909,pre-adjudication,2,0.011111111,ST,,,
2068924,pre-adjudication,2,0.022222222,DG,,,
2068929,pre-adjudication,50,0.055555556,ST|IR,,,
2068950,pre-adjudication,6050,10,IR,,,
2068951,pre-adjudication,5400,15,ST|IR,,,
2068952,pre-adjudication,2880,8,IR|ST,,,
2068953,pre-adjudication,1080,3,IR|ST,,,
2068954,pre-adjudication,2160,6,IR|ST,,,
2069001,pre-adjudication,100,0.3,ST|IR,,,
2069006,pre-adjudication,40,0.088888889,IR|ST,,,
2069007,pre-adjudication,120,0.222222222,ST|IR,,,
2069083,pre-adjudication,150,5,IR|ST,,,
2069084,pre-adjudication,16,0.022222222,IR|ST|DG,,,
2069085,pre-adjudication,20,2,IR|ST,,,
2069094,pre-adjudication,3,0.111111111,DG,,,
2069107,pre-adjudication,2,0.02,ST,,,
2069108,pre-adjudication,36,0.24,ST|IR,,,
2069109,pre-adjudication,2,0.011111111,ST,,,
2069110,pre-adjudication,2,0.011111111,ST,,,
2069112,pre-adjudication,180,0.5,IR,,,
2069113,pre-adjudication,1800,5,ST|IR,,,
2069150,pre-adjudication,1,0.011111111,ST,,,
2069151,pre-adjudication,1,0.011111111,DG,,,
2069152,pre-adjudication,1,0.011111111,NR,,,
2069159,pre-adjudication,2,0.011111111,ST,,,
2069172,pre-adjudication,2,0.011111111,DG,,,
